X1,AWC,CTC,CVC,noise,silence,distant,tv,meaningful,xgb_pred,CDSpred,language,SUBJECT,Time,Duration
1239,5.8,0.4,4.6,0.0333333333333333,0.0166666666666667,0.833333333333333,0,0.116666666666667,0.503713011741638,1,Spanish,197,11.35,300
1241,0.6,0,3.6,0.0333333333333333,0.03,0.77,0.0133333333333333,0.153333333333333,0.572304427623749,1,Spanish,197,11.45,300
1244,1,0.2,3.6,0.02,0.353333333333333,0.466666666666667,0.00666666666666667,0.153333333333333,0.583797037601471,1,Spanish,197,12,300
1252,2.6,0.2,1.4,0.2,0.163333333333333,0.57,0.00666666666666667,0.06,0.599190592765808,1,Spanish,197,12.4,300
1253,6.2,0,3.2,0.13,0.13,0.57,0,0.17,0.565999686717987,1,Spanish,197,12.45,300
1254,0,0,3,0.0833333333333333,0.126666666666667,0.663333333333333,0.00333333333333333,0.123333333333333,0.621384143829346,1,Spanish,197,12.5,300
1256,2.57668711656442,0,2.57668711656442,0.0429447852760736,0.049079754601227,0.791411042944785,0,0.116564417177914,0.510360360145569,1,Spanish,197,13,163
1259,10.8,0,0.4,0.01,0.453333333333333,0.476666666666667,0.00666666666666667,0.0533333333333333,0.52780020236969,1,Spanish,202,14,300
1260,8.2,0,1,0.01,0.22,0.713333333333333,0.00333333333333333,0.0533333333333333,0.594429433345795,1,Spanish,202,14.05,300
1265,11,0,0.8,0.0433333333333333,0.513333333333333,0.386666666666667,0,0.0566666666666667,0.591334283351898,1,Spanish,202,14.3,300
1269,3.6,0,0.4,0.00666666666666667,0.573333333333333,0.356666666666667,0.0133333333333333,0.05,0.538863599300385,1,Spanish,202,14.5,300
1270,2.8,0.2,0.4,0.00666666666666667,0.53,0.406666666666667,0.0333333333333333,0.0233333333333333,0.609083890914917,1,Spanish,202,14.55,300
1273,3.6,0.4,0.6,0.01,0.48,0.443333333333333,0.0333333333333333,0.0333333333333333,0.628485262393951,1,Spanish,202,15.1,300
1274,11.6,0.4,1.4,0.0133333333333333,0.543333333333333,0.243333333333333,0.11,0.09,0.695044875144958,1,Spanish,202,15.15,300
1275,1,0,1,0,0.806666666666667,0.0833333333333333,0.0966666666666667,0.0133333333333333,0.652872323989868,1,Spanish,202,15.2,300
1276,8.8,0.2,0.4,0.00666666666666667,0.593333333333333,0.25,0.09,0.06,0.648082256317139,1,Spanish,202,15.25,300
1277,8.8,0.2,1.2,0.00333333333333333,0.646666666666667,0.133333333333333,0.153333333333333,0.0633333333333333,0.711997449398041,1,Spanish,202,15.3,300
1278,16.6,1,3.6,0.03,0.556666666666667,0.206666666666667,0.0433333333333333,0.163333333333333,0.843510806560516,1,Spanish,202,15.35,300
1279,17,0.6,1.4,0.0233333333333333,0.483333333333333,0.136666666666667,0.233333333333333,0.123333333333333,0.571720600128174,1,Spanish,202,15.4,300
1280,5.2,0,0.6,0.00666666666666667,0.77,0.103333333333333,0.0933333333333333,0.0266666666666667,0.66268652677536,1,Spanish,202,16.2,300
1281,21.2,0.8,2,0.00333333333333333,0.506666666666667,0.243333333333333,0.0133333333333333,0.233333333333333,0.555228471755981,1,Spanish,202,16.25,300
1284,3,0,1.25,0.0125,0.75,0.0583333333333333,0.104166666666667,0.075,0.666906893253326,1,Spanish,202,7.2,240
1285,7.8,0,2,0,0.73,0.0566666666666667,0.0866666666666667,0.126666666666667,0.663832068443298,1,Spanish,202,7.25,300
1286,21,1.2,2.8,0.01,0.553333333333333,0.19,0.02,0.226666666666667,0.781329929828644,1,Spanish,202,7.3,300
1288,0.8,0,0.4,0.01,0.396666666666667,0.0166666666666667,0.556666666666667,0.02,0.510281801223755,1,Spanish,202,7.4,300
1299,0.8,0,0.8,0,0.186666666666667,0.786666666666667,0.01,0.0166666666666667,0.543660998344421,1,Spanish,202,8.35,300
1301,17.8,0.2,1,0.126666666666667,0.5,0.286666666666667,0,0.0866666666666667,0.684525430202484,1,Spanish,202,8.45,300
1302,2.6,0.2,0.2,0,0.436666666666667,0.503333333333333,0.0433333333333333,0.0166666666666667,0.544033944606781,1,Spanish,202,8.5,300
1311,1.6,0,0,0.0133333333333333,0.123333333333333,0.47,0.38,0.0133333333333333,0.59416139125824,1,Spanish,202,9.35,300
1313,8.8,0,0.6,0.01,0.403333333333333,0.513333333333333,0.0233333333333333,0.05,0.533126175403595,1,Spanish,202,9.45,300
1315,10.8,0.2,0.6,0.03,0.393333333333333,0.483333333333333,0.0233333333333333,0.07,0.528753161430359,1,Spanish,202,9.55,300
1319,1,0,0.2,0.01,0.37,0.516666666666667,0.0766666666666667,0.0266666666666667,0.569797694683075,1,Spanish,202,10.15,300
1321,9.6,0.6,1.8,0.00333333333333333,0.49,0.39,0.0133333333333333,0.103333333333333,0.718337893486023,1,Spanish,202,10.25,300
1324,13,1,2.4,0.0233333333333333,0.486666666666667,0.316666666666667,0.00666666666666667,0.166666666666667,0.821394324302673,1,Spanish,202,10.4,300
1325,5.8,0.2,0.2,0.00333333333333333,0.0933333333333333,0.82,0.01,0.0733333333333333,0.577308654785156,1,Spanish,202,12.2,300
1326,23.4,1.2,4,0.00666666666666667,0.453333333333333,0.32,0.00666666666666667,0.213333333333333,0.757482767105103,1,Spanish,202,12.25,300
1327,20.4,1.4,4.2,0.0133333333333333,0.52,0.226666666666667,0.0166666666666667,0.223333333333333,0.796004414558411,1,Spanish,202,12.3,300
1328,5.6,0.2,0.6,0.0166666666666667,0.36,0.33,0.216666666666667,0.0766666666666667,0.51256388425827,1,Spanish,202,12.35,300
1330,3,0.2,0.6,0.00333333333333333,0.33,0.0966666666666667,0.52,0.05,0.602739214897156,1,Spanish,202,12.45,300
1334,1.8,0.2,0.4,0,0.503333333333333,0.153333333333333,0.333333333333333,0.01,0.514891028404236,1,Spanish,202,13.05,300
1338,0.6,0,0.4,0.0133333333333333,0.28,0.643333333333333,0.0466666666666667,0.0166666666666667,0.516949832439423,1,Spanish,202,13.25,300
1342,4,0.2,2.4,0,0.61,0.133333333333333,0.14,0.116666666666667,0.707648098468781,1,Spanish,202,13.45,300
1343,5.8,0,0.6,0,0.476666666666667,0.0433333333333333,0.426666666666667,0.0533333333333333,0.560653686523438,1,Spanish,202,13.5,300
1345,2.2,0,0.4,0,0.376666666666667,0.0766666666666667,0.52,0.0266666666666667,0.560653686523438,1,Spanish,202,14,300
1347,1.6,0,2.6,0.00333333333333333,0.376666666666667,0.153333333333333,0.406666666666667,0.06,0.605282366275787,1,Spanish,202,14.1,300
1348,12,0,0.6,0,0.376666666666667,0.06,0.503333333333333,0.06,0.560653686523438,1,Spanish,202,14.15,300
1349,9.6,0.8,6.2,0,0.486666666666667,0.173333333333333,0.136666666666667,0.203333333333333,0.670550882816315,1,Spanish,202,14.2,300
1350,9.8,0.4,2,0,0.29,0.136666666666667,0.45,0.123333333333333,0.627380311489105,1,Spanish,202,14.25,300
1358,0.6,0,0.6,0,0.426666666666667,0.12,0.406666666666667,0.0466666666666667,0.619346380233765,1,Spanish,202,15.05,300
1359,4,0.2,0.4,0,0.3,0.176666666666667,0.496666666666667,0.0266666666666667,0.602612495422363,1,Spanish,202,15.1,300
1361,4.8,0,0,0,0.523333333333333,0.126666666666667,0.323333333333333,0.0266666666666667,0.506928205490112,1,Spanish,202,15.2,300
1363,24.2,0.4,0.6,0,0.583333333333333,0.116666666666667,0.18,0.12,0.553818881511688,1,Spanish,202,15.3,300
1365,2.4,0.2,3.6,0.0133333333333333,0.626666666666667,0.206666666666667,0.0733333333333333,0.08,0.740532279014587,1,Spanish,202,15.4,300
1366,17.4,1.6,2.4,0.01,0.45,0.156666666666667,0.236666666666667,0.146666666666667,0.872831284999847,1,Spanish,202,15.45,300
1368,19.4,0.6,1.4,0.00666666666666667,0.58,0.203333333333333,0.09,0.12,0.705936431884766,1,Spanish,202,15.55,300
1369,8.6,0.2,0.4,0.0366666666666667,0.52,0.34,0.02,0.0833333333333333,0.572416841983795,1,Spanish,202,16,300
1370,0.4,0,1,0,0.673333333333333,0.24,0.0566666666666667,0.03,0.509975135326385,1,Spanish,202,16.05,300
1371,2.6,0,0.4,0,0.776666666666667,0.07,0.14,0.0133333333333333,0.500156044960022,1,Spanish,202,16.1,300
1375,20.8,0.8,1.4,0.01,0.596666666666667,0.256666666666667,0.00666666666666667,0.13,0.790567636489868,1,Spanish,202,16.3,300
1376,27,0,0,0.00333333333333333,0.743333333333333,0.116666666666667,0.0133333333333333,0.123333333333333,0.569070339202881,1,Spanish,202,16.35,300
1377,2.6,0,0,0.0233333333333333,0.606666666666667,0.353333333333333,0,0.0166666666666667,0.525642573833466,1,Spanish,202,16.4,300
1378,5.2,0,0,0.0166666666666667,0.44,0.52,0,0.0233333333333333,0.551106631755829,1,Spanish,202,16.45,300
1379,14.4,0.6,3.4,0.02,0.466666666666667,0.383333333333333,0.00333333333333333,0.126666666666667,0.683809995651245,1,Spanish,202,16.5,300
1380,4.6,0.8,2,0.0166666666666667,0.456666666666667,0.433333333333333,0.0266666666666667,0.0666666666666667,0.751012980937958,1,Spanish,202,16.55,300
1381,41.6,1.2,2.8,0.01,0.37,0.31,0.04,0.27,0.526707828044891,1,Spanish,202,17,300
1382,18.4,0.4,2.4,0,0.566666666666667,0.0766666666666667,0.236666666666667,0.12,0.644944727420807,1,Spanish,202,17.05,300
1384,0.6,0,1.4,0.0133333333333333,0.303333333333333,0.286666666666667,0.363333333333333,0.0333333333333333,0.576866626739502,1,Spanish,202,17.15,300
1385,1.6,0.2,1.4,0,0.103333333333333,0.1,0.74,0.0566666666666667,0.54815536737442,1,Spanish,202,17.2,300
1387,2,0.2,1,0,0.336666666666667,0.05,0.563333333333333,0.05,0.659033536911011,1,Spanish,202,17.3,300
1389,3.4,0.4,1,0,0.376666666666667,0.0966666666666667,0.486666666666667,0.04,0.598350882530212,1,Spanish,202,17.4,300
1390,10.6,0,0.4,0.00666666666666667,0.293333333333333,0.18,0.47,0.05,0.509981513023376,1,Spanish,202,17.45,300
1392,1.4,0.2,6.2,0.00333333333333333,0.466666666666667,0.286666666666667,0.0833333333333333,0.16,0.576252400875092,1,Spanish,202,17.55,300
1393,15.6,1,5.4,0.0133333333333333,0.503333333333333,0.266666666666667,0.02,0.196666666666667,0.760760545730591,1,Spanish,202,18,300
1394,21.8,1,2.2,0.0133333333333333,0.413333333333333,0.42,0.0133333333333333,0.14,0.67787766456604,1,Spanish,202,18.05,300
1395,13.2,0.4,2.2,0.02,0.34,0.34,0.17,0.13,0.603323638439178,1,Spanish,202,18.1,300
1396,30.6,1,2.4,0,0.436666666666667,0.26,0.15,0.153333333333333,0.837312638759613,1,Spanish,202,18.15,300
1397,17.6,2.6,10.6,0.01,0.316666666666667,0.38,0.01,0.283333333333333,0.772506237030029,1,Spanish,202,18.2,300
1399,25,1,3.6,0,0.336666666666667,0.473333333333333,0,0.19,0.586077392101288,1,Spanish,202,18.3,300
1400,16.8,0.6,1.2,0,0.613333333333333,0.286666666666667,0,0.1,0.777586102485657,1,Spanish,202,18.35,300
1401,4,0.4,2.2,0.0133333333333333,0.596666666666667,0.32,0,0.07,0.826025187969208,1,Spanish,202,18.4,300
1402,3.8,0.8,6.6,0.00666666666666667,0.726666666666667,0.123333333333333,0,0.143333333333333,0.847819030284882,1,Spanish,202,18.45,300
1403,4.2,1.2,6.4,0.0133333333333333,0.636666666666667,0.183333333333333,0,0.166666666666667,0.849388539791107,1,Spanish,202,18.5,300
1404,6.6,0.6,5,0.01,0.64,0.156666666666667,0.02,0.173333333333333,0.725848793983459,1,Spanish,202,18.55,300
1405,11.304347826087,0,0,0,0.565217391304348,0.391304347826087,0,0.0434782608695652,0.55042827129364,1,Spanish,202,19,69
1410,2,0.4,5,0.16,0.09,0.573333333333333,0,0.176666666666667,0.546080946922302,1,Spanish,203,13.15,300
1411,13.4,1.4,5,0.156666666666667,0.26,0.366666666666667,0,0.216666666666667,0.584054410457611,1,Spanish,203,13.2,300
1412,43.6,1.4,2.8,0.0766666666666667,0.283333333333333,0.26,0,0.38,0.615480363368988,1,Spanish,203,13.25,300
1414,35.2,2.2,4.4,0.0833333333333333,0.2,0.456666666666667,0,0.26,0.571888327598572,1,Spanish,203,13.35,300
1418,17.8,1.2,3.2,0.0533333333333333,0.566666666666667,0.223333333333333,0,0.156666666666667,0.896091639995575,1,Spanish,203,13.55,300
1419,7,0.8,6,0.13,0.35,0.253333333333333,0,0.266666666666667,0.653310537338257,1,Spanish,203,14,300
1420,7.6,0.8,5,0.0166666666666667,0.533333333333333,0.213333333333333,0,0.236666666666667,0.7555832862854,1,Spanish,203,14.05,300
1421,35.8163265306122,3.36734693877551,7.3469387755102,0.0510204081632653,0.316326530612245,0.244897959183673,0,0.387755102040816,0.785642921924591,1,Spanish,203,14.1,196
1422,19.8947368421053,0.631578947368421,1.57894736842105,0.121052631578947,0.294736842105263,0.457894736842105,0,0.126315789473684,0.744674324989319,1,Spanish,203,10.15,190
1423,24.4,1.6,4.2,0.06,0.273333333333333,0.513333333333333,0,0.153333333333333,0.720849752426147,1,Spanish,203,10.2,300
1424,40.4,1,2.6,0.03,0.403333333333333,0.356666666666667,0,0.21,0.651385128498077,1,Spanish,203,10.25,300
1425,45.6,0.8,1.4,0.02,0.453333333333333,0.303333333333333,0,0.223333333333333,0.532026767730713,1,Spanish,203,10.3,300
1426,35,2,2.8,0.01,0.65,0.143333333333333,0,0.196666666666667,0.867981195449829,1,Spanish,203,10.35,300
1427,51.6,3.6,6.4,0.00666666666666667,0.316666666666667,0.313333333333333,0.0133333333333333,0.35,0.832457602024078,1,Spanish,203,10.4,300
1428,32,3,7.8,0.0233333333333333,0.25,0.456666666666667,0,0.27,0.839264631271362,1,Spanish,203,10.45,300
1429,45,1.8,3.2,0,0.303333333333333,0.47,0,0.226666666666667,0.506776213645935,1,Spanish,203,10.5,300
1433,63.8,5.8,9.6,0.00666666666666667,0.153333333333333,0.416666666666667,0,0.423333333333333,0.708190619945526,1,Spanish,203,11.1,300
1434,19.2,0.8,6,0.02,0.226666666666667,0.59,0,0.163333333333333,0.684336721897125,1,Spanish,203,11.15,300
1435,0,0,0.4,0.383333333333333,0.13,0.47,0.00666666666666667,0.01,0.631036162376404,1,Spanish,203,11.2,300
1436,8.2,0.6,1,0.0933333333333333,0.313333333333333,0.53,0,0.0633333333333333,0.718189895153046,1,Spanish,203,11.25,300
1437,14.2,0.8,5.4,0.0766666666666667,0.303333333333333,0.456666666666667,0,0.163333333333333,0.766900718212128,1,Spanish,203,11.3,300
1438,60,4.2,8.2,0.0333333333333333,0.313333333333333,0.266666666666667,0.00666666666666667,0.38,0.788581311702728,1,Spanish,203,11.35,300
1439,8.6,0.6,3,0.00666666666666667,0.153333333333333,0.69,0.01,0.14,0.571102380752563,1,Spanish,203,11.4,300
1442,0.8,0,4.6,0.366666666666667,0.0366666666666667,0.376666666666667,0,0.22,0.630450904369354,1,Spanish,203,11.55,300
1443,15.2,1,4.8,0.02,0.253333333333333,0.476666666666667,0,0.25,0.500401973724365,1,Spanish,203,12,300
1444,24.9438202247191,1.01123595505618,5.39325842696629,0.0280898876404494,0.264044943820225,0.49438202247191,0,0.213483146067416,0.690113246440887,1,Spanish,203,12.05,178
1445,64.5205479452055,6.57534246575343,9.86301369863014,0.0136986301369863,0.191780821917808,0.363013698630137,0,0.431506849315069,0.832100510597229,1,Spanish,203,14.25,146
1446,45.2,4,5.6,0.01,0.286666666666667,0.39,0.00666666666666667,0.306666666666667,0.82020103931427,1,Spanish,203,14.3,300
1447,47.2,4.8,9.8,0.0133333333333333,0.283333333333333,0.296666666666667,0.01,0.396666666666667,0.872896075248718,1,Spanish,203,14.35,300
1448,18.8,1.8,6.6,0.02,0.34,0.436666666666667,0,0.203333333333333,0.752591550350189,1,Spanish,203,14.4,300
1449,60.6,5,10,0.02,0.213333333333333,0.296666666666667,0.00666666666666667,0.463333333333333,0.742561936378479,1,Spanish,203,14.45,300
1450,79.2,7.6,17,0.00333333333333333,0.0733333333333333,0.246666666666667,0,0.676666666666667,0.810682237148285,1,Spanish,203,14.5,300
1451,29.4,3.4,11.6,0.0333333333333333,0.296666666666667,0.316666666666667,0.00333333333333333,0.35,0.807361721992493,1,Spanish,203,14.55,300
1452,25,1.2,3.4,0.08,0.446666666666667,0.273333333333333,0,0.2,0.84639048576355,1,Spanish,203,15,300
1453,13,0.2,2.4,0.0566666666666667,0.45,0.24,0,0.253333333333333,0.574067175388336,1,Spanish,203,15.05,300
1454,5.4,0.2,4,0.0933333333333333,0.413333333333333,0.303333333333333,0,0.19,0.578375041484833,1,Spanish,203,15.1,300
1455,6.4,0.2,5.6,0.0133333333333333,0.523333333333333,0.25,0,0.213333333333333,0.666444540023804,1,Spanish,203,15.15,300
1456,10.6,1,6.2,0.143333333333333,0.35,0.323333333333333,0,0.183333333333333,0.7934849858284,1,Spanish,203,15.2,300
1457,23.6,1,2.8,0.133333333333333,0.3,0.42,0,0.146666666666667,0.634765446186066,1,Spanish,203,15.25,300
1459,10.2,1.2,6.8,0.0466666666666667,0.31,0.356666666666667,0,0.286666666666667,0.666528046131134,1,Spanish,203,15.35,300
1460,11.2,1.2,4.8,0.0133333333333333,0.436666666666667,0.336666666666667,0,0.213333333333333,0.825393378734589,1,Spanish,203,15.4,300
1461,8.6,0.8,7.2,0.0366666666666667,0.34,0.386666666666667,0,0.236666666666667,0.549120485782623,1,Spanish,203,15.45,300
1463,43,3.6,12.8,0.01,0.356666666666667,0.166666666666667,0,0.466666666666667,0.773110151290894,1,Spanish,203,15.55,300
1464,4.2,0.2,6.6,0.0566666666666667,0.456666666666667,0.32,0,0.166666666666667,0.627296686172485,1,Spanish,203,16,300
1465,15.4,1.2,8.4,0.01,0.596666666666667,0.153333333333333,0,0.24,0.82793915271759,1,Spanish,203,16.05,300
1466,23.4,2.6,7.6,0.01,0.58,0.106666666666667,0.00333333333333333,0.3,0.834702134132385,1,Spanish,203,16.1,300
1467,48.8,4.6,9,0.0566666666666667,0.393333333333333,0.133333333333333,0,0.416666666666667,0.959599196910858,1,Spanish,203,16.15,300
1468,9.2,1,6,0.0866666666666667,0.376666666666667,0.356666666666667,0,0.18,0.795365393161774,1,Spanish,203,16.2,300
1469,24.2,2,5.2,0.08,0.336666666666667,0.356666666666667,0.00666666666666667,0.22,0.773865580558777,1,Spanish,203,16.25,300
1471,7,0.2,1,0.0166666666666667,0.4,0.47,0.00666666666666667,0.106666666666667,0.608319699764252,1,Spanish,203,16.35,300
1472,19,1.8,5.2,0.01,0.373333333333333,0.426666666666667,0,0.19,0.794147610664368,1,Spanish,203,16.4,300
1474,7.4,1.2,5.2,0.12,0.166666666666667,0.53,0.00333333333333333,0.18,0.719740152359009,1,Spanish,203,16.5,300
1475,8.4,1.2,4.2,0.123333333333333,0.0566666666666667,0.65,0,0.17,0.712697982788086,1,Spanish,203,16.55,300
1488,42.2,3,9,0.0866666666666667,0.276666666666667,0.296666666666667,0,0.34,0.812994718551636,1,Spanish,210,8.25,300
1489,22.2,1,4.4,0.25,0.136666666666667,0.443333333333333,0,0.17,0.514195501804352,1,Spanish,210,8.3,300
1490,39,2.8,8.4,0.0533333333333333,0.4,0.2,0,0.346666666666667,0.767507612705231,1,Spanish,210,8.35,300
1491,68.6,1.6,3.4,0.0466666666666667,0.453333333333333,0.19,0,0.31,0.708682417869568,1,Spanish,210,8.4,300
1492,68.4,1.8,2.4,0.0266666666666667,0.45,0.18,0,0.343333333333333,0.688572764396667,1,Spanish,210,8.45,300
1493,53,3.4,5.8,0.00666666666666667,0.526666666666667,0.133333333333333,0,0.333333333333333,0.937099695205688,1,Spanish,210,8.5,300
1494,75.8,2.8,5.6,0.02,0.393333333333333,0.0966666666666667,0.00333333333333333,0.486666666666667,0.785842835903168,1,Spanish,210,8.55,300
1495,43.8,2.2,7.4,0.0833333333333333,0.423333333333333,0.136666666666667,0,0.356666666666667,0.898534715175629,1,Spanish,210,9,300
1496,28.6,2.8,12,0.126666666666667,0.423333333333333,0.04,0,0.41,0.918761968612671,1,Spanish,210,9.05,300
1497,37.8,3.6,11.2,0.0266666666666667,0.373333333333333,0.223333333333333,0,0.376666666666667,0.842611491680145,1,Spanish,210,9.1,300
1498,48,3.6,9,0.02,0.46,0.103333333333333,0.00333333333333333,0.413333333333333,0.956284165382385,1,Spanish,210,9.15,300
1499,12.4,0.4,1,0,0.893333333333333,0.0266666666666667,0,0.08,0.855060279369354,1,Spanish,210,9.2,300
1500,15.4,1.2,11,0.0533333333333333,0.406666666666667,0.23,0,0.31,0.772348582744598,1,Spanish,210,9.25,300
1501,9.2,0.6,13.8,0.0633333333333333,0.256666666666667,0.43,0,0.25,0.673109948635101,1,Spanish,210,9.3,300
1502,37.8,0.8,3.2,0.0366666666666667,0.32,0.453333333333333,0,0.19,0.568352580070496,1,Spanish,210,9.35,300
1503,34.8,2.6,7,0.0266666666666667,0.56,0.123333333333333,0,0.29,0.86825305223465,1,Spanish,210,9.4,300
1504,51.2,5.2,12,0.02,0.426666666666667,0.146666666666667,0,0.406666666666667,0.94246780872345,1,Spanish,210,9.45,300
1505,22.4,1.8,7.2,0.02,0.583333333333333,0.176666666666667,0,0.22,0.840782046318054,1,Spanish,210,9.5,300
1506,25.4,3,10.4,0.0166666666666667,0.386666666666667,0.276666666666667,0,0.32,0.836998283863068,1,Spanish,210,9.55,300
1507,21,1.6,6.6,0.07,0.236666666666667,0.423333333333333,0,0.27,0.504867911338806,1,Spanish,210,10,300
1508,1.4,0,2.4,0.0833333333333333,0.363333333333333,0.46,0,0.0933333333333333,0.608936309814453,1,Spanish,210,10.05,300
1510,9.8,0.4,6.2,0.17,0.243333333333333,0.293333333333333,0.00333333333333333,0.29,0.543723523616791,1,Spanish,210,10.15,300
1511,7.2,0.2,3.4,0.16,0.36,0.243333333333333,0.00333333333333333,0.233333333333333,0.559072732925415,1,Spanish,210,10.2,300
1512,19.4,1.4,6.6,0.1,0.343333333333333,0.233333333333333,0.00666666666666667,0.316666666666667,0.698856055736542,1,Spanish,210,10.25,300
1513,54.4,5,13.2,0.0166666666666667,0.31,0.15,0,0.523333333333333,0.937262713909149,1,Spanish,210,10.3,300
1514,36.8,2.4,9,0.0566666666666667,0.533333333333333,0.09,0,0.32,0.91607129573822,1,Spanish,210,10.35,300
1515,40.6,4.8,20,0.0133333333333333,0.32,0.13,0,0.536666666666667,0.924875915050507,1,Spanish,210,10.4,300
1516,54.2,5.6,15.4,0,0.303333333333333,0.1,0,0.596666666666667,0.927763044834137,1,Spanish,210,10.45,300
1517,40.6,4,15.2,0.0166666666666667,0.296666666666667,0.156666666666667,0,0.53,0.89206725358963,1,Spanish,210,10.5,300
1518,18.8,1.4,15.4,0.01,0.426666666666667,0.07,0,0.493333333333333,0.870642304420471,1,Spanish,210,10.55,300
1519,17.2,1.8,20.8,0.01,0.333333333333333,0.14,0,0.516666666666667,0.823090136051178,1,Spanish,210,11,300
